user_id,persona,age,fitness_routine,signup_date,total_sessions_30d,total_active_days_30d,avg_session_duration_min,total_duration_min,max_streak_30d,workouts_logged,social_actions,milestones_hit,milestone_details,churned_30d,retained_long_term
648,at_risk_user,29,yoga,2024-06-27,0,0,0.0,0.0,0,0,0,0,[],1,0
649,power_user,45,yoga,2024-01-12,22,19,34.62,761.67,5,18,22,5,"[{""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}, {""day"": 20, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
650,at_risk_user,49,yoga,2024-06-27,1,1,4.96,4.96,1,1,1,0,[],1,0
651,casual_user,20,cardio,2024-03-09,8,7,11.18,89.42,3,0,6,1,"[{""day"": 28, ""milestone"": ""3_day_streak""}]",0,0
652,at_risk_user,42,rehabilitation,2024-04-22,3,3,3.84,11.51,1,0,2,0,[],1,0
653,power_user,34,yoga,2024-05-13,20,17,34.58,691.51,5,11,19,4,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}, {""day"": 25, ""milestone"": ""3_day_streak""}]",0,1
654,consistent_user,34,yoga,2024-04-26,8,8,22.99,183.89,3,6,7,1,"[{""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
655,consistent_user,45,mixed,2024-01-02,14,10,22.92,320.93,4,6,8,2,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}]",0,1
656,casual_user,39,hiit,2024-04-27,7,6,9.88,69.13,2,1,3,0,[],0,0
657,consistent_user,56,strength,2024-01-22,6,6,22.88,137.3,1,1,6,0,[],0,1
658,casual_user,54,hiit,2024-06-20,10,8,9.83,98.27,2,2,6,1,"[{""day"": 28, ""milestone"": ""10th_session""}]",0,0
659,power_user,63,strength,2024-06-11,21,18,35.28,740.81,5,19,21,3,"[{""day"": 19, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
660,casual_user,61,strength,2024-04-12,8,7,9.43,75.43,2,5,3,0,[],0,0
661,casual_user,44,mixed,2024-05-21,12,10,10.64,127.67,3,5,6,2,"[{""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}]",0,0
662,casual_user,54,mixed,2024-06-26,4,4,12.19,48.76,1,0,1,0,[],1,0
663,casual_user,42,rehabilitation,2024-04-04,11,11,10.06,110.63,3,2,5,2,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""10th_session""}]",0,0
664,consistent_user,40,rehabilitation,2024-05-21,8,8,23.8,190.4,2,5,6,0,[],0,1
665,consistent_user,37,cardio,2024-04-18,5,5,22.87,114.34,2,3,3,0,[],1,0
666,casual_user,27,cardio,2024-01-03,5,5,8.41,42.06,2,1,3,0,[],0,0
667,power_user,55,strength,2024-04-26,23,18,34.79,800.08,7,16,21,3,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""7_day_streak""}]",0,1
668,consistent_user,57,cardio,2024-03-28,15,12,22.15,332.23,2,10,10,1,"[{""day"": 17, ""milestone"": ""10th_session""}]",0,1
669,power_user,40,cardio,2024-02-22,12,12,36.62,439.42,5,11,11,3,"[{""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
670,casual_user,48,hiit,2024-03-25,5,5,8.55,42.77,2,2,3,0,[],1,0
671,consistent_user,61,strength,2024-01-23,15,12,21.65,324.7,5,8,11,2,"[{""day"": 25, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}]",0,1
672,at_risk_user,32,cardio,2024-03-24,3,3,6.3,18.9,1,0,3,0,[],1,0
673,consistent_user,49,hiit,2024-04-20,10,9,21.32,213.23,3,3,10,3,"[{""day"": 24, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""10th_session""}]",0,1
674,casual_user,28,yoga,2024-06-12,4,4,11.29,45.15,1,0,1,0,[],1,0
675,consistent_user,61,strength,2024-03-02,9,8,21.7,195.28,3,5,6,1,"[{""day"": 20, ""milestone"": ""3_day_streak""}]",0,1
676,consistent_user,36,rehabilitation,2024-01-27,10,9,21.73,217.28,3,4,7,2,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""10th_session""}]",0,1
677,at_risk_user,45,yoga,2024-04-28,3,3,4.01,12.03,1,0,2,0,[],0,0
678,consistent_user,64,strength,2024-04-01,12,11,21.07,252.82,2,7,4,1,"[{""day"": 28, ""milestone"": ""10th_session""}]",0,1
679,at_risk_user,38,cardio,2024-03-29,0,0,0.0,0.0,0,0,0,0,[],1,0
680,casual_user,27,strength,2024-05-20,9,8,10.75,96.76,2,4,2,0,[],0,0
681,consistent_user,55,mixed,2024-05-13,13,10,23.06,299.8,3,9,11,2,"[{""day"": 25, ""milestone"": ""10th_session""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
682,power_user,24,rehabilitation,2024-06-22,15,13,35.55,533.28,4,14,14,2,"[{""day"": 20, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
683,casual_user,20,rehabilitation,2024-02-16,2,2,9.43,18.85,1,0,2,0,[],1,0
684,at_risk_user,32,yoga,2024-06-10,3,3,5.72,17.15,1,0,1,0,[],1,0
685,casual_user,36,strength,2024-06-22,8,6,10.56,84.44,2,6,2,0,[],0,0
686,consistent_user,41,strength,2024-01-29,4,3,22.81,91.24,1,3,4,0,[],1,0
687,power_user,51,strength,2024-01-01,15,12,34.12,511.78,3,14,11,1,"[{""day"": 10, ""milestone"": ""3_day_streak""}]",0,1
688,at_risk_user,60,hiit,2024-04-27,0,0,0.0,0.0,0,0,0,0,[],1,0
689,at_risk_user,49,yoga,2024-06-26,3,3,7.18,21.53,2,0,1,0,[],1,0
690,at_risk_user,21,rehabilitation,2024-02-25,3,3,4.73,14.18,2,0,1,0,[],1,0
691,at_risk_user,20,strength,2024-02-20,1,1,2.67,2.67,1,0,1,0,[],1,0
692,power_user,41,yoga,2024-05-16,15,13,37.37,560.61,3,10,12,2,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}]",0,1
693,power_user,35,cardio,2024-05-16,17,13,31.84,541.3,4,14,16,2,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""3_day_streak""}]",0,1
694,consistent_user,38,mixed,2024-02-24,15,13,23.03,345.44,4,12,12,3,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""10th_session""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
695,at_risk_user,22,strength,2024-05-12,3,3,5.99,17.96,1,1,0,0,[],0,0
696,casual_user,65,cardio,2024-02-10,6,6,10.04,60.26,2,1,3,0,[],0,0
697,consistent_user,27,strength,2024-02-19,11,10,22.3,245.3,2,4,10,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
698,at_risk_user,42,hiit,2024-02-14,2,2,6.19,12.37,1,0,1,0,[],0,0
699,consistent_user,42,hiit,2024-03-03,16,15,24.35,389.59,3,10,7,2,"[{""day"": 18, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
700,casual_user,23,yoga,2024-06-26,4,3,11.06,44.24,1,0,2,0,[],1,0
701,consistent_user,56,hiit,2024-06-15,16,13,22.24,355.9,3,5,14,4,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 20, ""milestone"": ""3_day_streak""}]",0,1
702,consistent_user,61,mixed,2024-01-18,11,9,23.82,262.05,3,3,10,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 26, ""milestone"": ""10th_session""}]",0,1
703,power_user,42,rehabilitation,2024-01-22,28,18,33.92,949.64,8,20,28,3,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""7_day_streak""}]",0,1
704,consistent_user,26,rehabilitation,2024-01-30,15,12,23.8,357.04,3,5,13,3,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}]",0,1
705,power_user,37,strength,2024-05-05,15,13,35.49,532.39,3,13,12,2,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
706,casual_user,48,hiit,2024-03-13,1,1,12.87,12.87,1,0,0,0,[],1,0
707,at_risk_user,58,cardio,2024-06-19,4,4,5.99,23.94,2,2,2,0,[],1,0
708,power_user,61,strength,2024-02-27,19,17,33.57,637.83,6,13,18,4,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""10th_session""}, {""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
709,power_user,50,strength,2024-05-15,16,13,35.02,560.27,5,11,16,2,"[{""day"": 26, ""milestone"": ""10th_session""}, {""day"": 28, ""milestone"": ""3_day_streak""}]",0,1
710,consistent_user,62,yoga,2024-05-25,11,10,19.63,215.98,2,6,8,0,[],0,1
711,consistent_user,27,yoga,2024-06-18,8,7,20.59,164.73,4,2,6,1,"[{""day"": 17, ""milestone"": ""3_day_streak""}]",0,1
712,casual_user,22,hiit,2024-05-08,10,7,10.08,100.81,2,2,5,1,"[{""day"": 19, ""milestone"": ""10th_session""}]",0,0
713,casual_user,21,yoga,2024-02-08,13,10,10.61,137.94,3,3,5,2,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""10th_session""}]",0,0
714,at_risk_user,21,hiit,2024-02-26,3,3,5.12,15.37,2,1,1,0,[],1,0
715,at_risk_user,52,cardio,2024-06-05,1,1,3.24,3.24,1,1,0,0,[],1,0
716,power_user,23,strength,2024-03-05,4,4,37.73,150.9,3,2,3,1,"[{""day"": 4, ""milestone"": ""3_day_streak""}]",1,0
717,casual_user,46,cardio,2024-05-27,8,8,9.05,72.4,2,2,4,0,[],0,0
718,at_risk_user,65,yoga,2024-05-09,1,1,7.39,7.39,1,0,0,0,[],1,0
719,power_user,35,strength,2024-06-07,15,13,35.77,536.51,5,13,15,4,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
720,casual_user,23,yoga,2024-01-03,8,7,9.25,74.01,2,1,6,0,[],0,0
721,consistent_user,54,yoga,2024-06-01,19,15,23.49,446.36,3,7,18,4,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}, {""day"": 19, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
722,consistent_user,40,yoga,2024-02-18,4,3,22.79,91.17,1,0,3,0,[],1,0
723,casual_user,24,yoga,2024-02-21,2,2,14.39,28.78,1,1,2,0,[],1,0
724,power_user,38,mixed,2024-03-27,24,18,33.53,804.65,4,20,24,4,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 10, ""milestone"": ""10th_session""}, {""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
725,casual_user,20,rehabilitation,2024-01-23,4,4,12.21,48.84,2,0,1,0,[],1,0
726,consistent_user,44,rehabilitation,2024-02-23,12,8,20.49,245.82,2,5,10,0,[],0,1
727,casual_user,26,hiit,2024-01-05,8,8,10.94,87.5,2,1,3,0,[],0,0
728,casual_user,48,strength,2024-04-16,6,5,10.15,60.89,2,1,1,0,[],0,0
729,power_user,23,strength,2024-04-13,19,16,35.92,682.54,5,12,19,3,"[{""day"": 7, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
730,casual_user,32,cardio,2024-06-16,4,4,8.17,32.69,2,1,2,0,[],1,0
731,at_risk_user,21,strength,2024-01-31,4,4,4.26,17.02,2,1,2,0,[],1,0
732,consistent_user,47,mixed,2024-03-20,12,11,22.3,267.6,5,8,10,2,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}]",0,1
733,at_risk_user,35,mixed,2024-01-02,0,0,0.0,0.0,0,0,0,0,[],1,0
734,casual_user,60,strength,2024-01-27,6,6,8.94,53.63,1,2,3,0,[],0,0
735,consistent_user,27,cardio,2024-02-22,11,10,24.19,266.05,2,6,10,1,"[{""day"": 26, ""milestone"": ""10th_session""}]",0,1
736,at_risk_user,29,rehabilitation,2024-03-17,3,3,6.08,18.23,1,0,0,0,[],1,0
737,at_risk_user,29,cardio,2024-04-22,0,0,0.0,0.0,0,0,0,0,[],1,0
738,power_user,47,mixed,2024-05-14,19,17,36.63,695.93,3,11,18,5,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
739,casual_user,50,rehabilitation,2024-02-02,9,9,10.58,95.24,3,1,3,1,"[{""day"": 23, ""milestone"": ""3_day_streak""}]",0,0
740,power_user,29,cardio,2024-02-05,9,8,35.05,315.41,3,7,9,1,"[{""day"": 16, ""milestone"": ""3_day_streak""}]",0,1
741,power_user,51,rehabilitation,2024-01-22,22,17,34.04,748.79,6,19,19,3,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""3_day_streak""}]",0,1
742,consistent_user,53,hiit,2024-01-02,5,4,20.95,104.77,2,4,4,0,[],0,1
743,power_user,18,strength,2024-06-24,12,11,34.46,413.47,3,10,12,2,"[{""day"": 29, ""milestone"": ""10th_session""}, {""day"": 30, ""milestone"": ""3_day_streak""}]",0,1
744,casual_user,62,cardio,2024-06-18,1,1,8.69,8.69,1,0,0,0,[],1,0
745,power_user,55,rehabilitation,2024-01-15,20,15,34.32,686.33,4,12,18,2,"[{""day"": 6, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""10th_session""}]",0,1
746,at_risk_user,36,mixed,2024-03-30,2,2,6.86,13.71,2,0,0,0,[],0,0
747,power_user,49,cardio,2024-02-14,14,11,35.55,497.72,3,12,14,3,"[{""day"": 3, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}, {""day"": 23, ""milestone"": ""3_day_streak""}]",0,1
748,power_user,59,rehabilitation,2024-05-14,20,16,33.35,667.07,4,15,19,2,"[{""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 12, ""milestone"": ""10th_session""}]",0,1
749,power_user,36,yoga,2024-01-05,17,12,34.3,583.14,2,15,16,1,"[{""day"": 18, ""milestone"": ""10th_session""}]",0,1
750,consistent_user,25,cardio,2024-06-29,8,7,21.83,174.6,2,4,7,0,[],0,1
751,consistent_user,53,rehabilitation,2024-04-20,16,13,22.11,353.83,3,7,13,2,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}]",0,1
752,casual_user,18,mixed,2024-05-01,10,8,10.84,108.39,2,5,5,1,"[{""day"": 27, ""milestone"": ""10th_session""}]",0,0
753,at_risk_user,51,cardio,2024-05-26,2,2,6.88,13.76,1,0,1,0,[],1,0
754,power_user,56,mixed,2024-01-28,22,19,33.34,733.58,6,17,20,3,"[{""day"": 4, ""milestone"": ""3_day_streak""}, {""day"": 11, ""milestone"": ""10th_session""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
755,casual_user,30,mixed,2024-04-01,1,1,14.19,14.19,1,0,1,0,[],1,0
756,consistent_user,41,strength,2024-04-28,9,8,23.09,207.85,2,6,7,0,[],0,1
757,power_user,38,hiit,2024-03-02,20,17,35.88,717.68,7,12,20,4,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""7_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}]",0,1
758,consistent_user,40,mixed,2024-04-23,13,13,23.43,304.59,4,7,11,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}]",0,1
759,casual_user,38,yoga,2024-05-01,2,2,9.54,19.08,1,0,1,0,[],1,0
760,consistent_user,26,mixed,2024-06-10,18,15,23.44,421.89,4,5,14,3,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
761,casual_user,46,yoga,2024-03-09,4,3,11.35,45.39,1,1,2,0,[],1,0
762,consistent_user,63,hiit,2024-05-21,15,12,20.78,311.66,4,9,12,4,"[{""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""10th_session""}, {""day"": 22, ""milestone"": ""3_day_streak""}]",0,1
763,at_risk_user,64,cardio,2024-03-28,1,1,3.05,3.05,1,0,0,0,[],1,0
764,consistent_user,43,mixed,2024-01-20,18,15,22.27,400.83,3,6,16,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
765,consistent_user,38,rehabilitation,2024-01-18,9,9,22.52,202.7,2,5,5,0,[],0,1
766,at_risk_user,27,hiit,2024-01-01,0,0,0.0,0.0,0,0,0,0,[],1,0
767,casual_user,27,cardio,2024-02-14,3,3,11.61,34.82,1,1,0,0,[],1,0
768,power_user,48,strength,2024-04-24,17,12,36.45,619.61,2,12,17,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,1
769,at_risk_user,54,cardio,2024-03-14,0,0,0.0,0.0,0,0,0,0,[],1,0
770,at_risk_user,32,mixed,2024-02-20,0,0,0.0,0.0,0,0,0,0,[],1,0
771,consistent_user,36,strength,2024-06-28,11,10,24.8,272.77,3,7,9,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 27, ""milestone"": ""10th_session""}]",0,1
772,consistent_user,64,mixed,2024-02-17,7,6,22.79,159.55,2,3,7,0,[],1,0
773,consistent_user,26,mixed,2024-02-19,17,14,24.12,410.09,5,9,15,3,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}]",0,1
774,at_risk_user,58,strength,2024-04-03,3,2,4.87,14.62,1,0,0,0,[],1,0
775,consistent_user,26,mixed,2024-05-26,12,9,20.3,243.64,2,5,8,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,1
776,casual_user,57,hiit,2024-05-11,5,5,7.86,39.28,2,0,3,0,[],1,0
777,consistent_user,43,cardio,2024-05-22,16,14,21.99,351.76,5,7,12,2,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}]",0,1
778,casual_user,36,yoga,2024-04-22,5,5,8.62,43.1,2,0,1,0,[],1,0
779,casual_user,55,yoga,2024-06-22,5,4,8.04,40.22,2,2,0,0,[],1,0
780,consistent_user,40,rehabilitation,2024-03-21,12,12,20.33,243.94,4,7,12,2,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 21, ""milestone"": ""10th_session""}]",0,1
781,at_risk_user,65,yoga,2024-06-03,2,2,2.78,5.56,1,0,2,0,[],0,0
782,casual_user,27,cardio,2024-05-13,6,6,9.62,57.69,2,0,2,0,[],1,0
783,consistent_user,47,cardio,2024-02-22,20,18,22.27,445.36,7,9,14,4,"[{""day"": 10, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}, {""day"": 24, ""milestone"": ""3_day_streak""}, {""day"": 28, ""milestone"": ""7_day_streak""}]",0,1
784,consistent_user,43,cardio,2024-06-16,14,11,23.54,329.53,2,9,9,1,"[{""day"": 22, ""milestone"": ""10th_session""}]",0,1
785,casual_user,26,strength,2024-04-06,4,4,11.66,46.66,1,0,2,0,[],0,0
786,power_user,64,strength,2024-06-13,7,5,35.73,250.09,1,7,7,0,[],0,1
787,at_risk_user,60,cardio,2024-06-23,2,2,6.24,12.47,1,1,1,0,[],0,0
788,casual_user,58,cardio,2024-04-16,3,3,8.34,25.01,2,0,2,0,[],1,0
789,casual_user,61,yoga,2024-01-02,7,7,11.54,80.8,2,2,2,0,[],0,0
790,consistent_user,31,strength,2024-02-09,14,12,22.4,313.63,3,4,9,2,"[{""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
791,at_risk_user,55,mixed,2024-05-29,2,2,5.54,11.09,1,0,1,0,[],1,0
792,power_user,31,yoga,2024-06-02,16,14,34.17,546.78,6,9,15,3,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 18, ""milestone"": ""10th_session""}]",0,1
793,consistent_user,63,mixed,2024-04-10,6,6,21.75,130.48,1,3,5,0,[],0,1
794,casual_user,57,cardio,2024-06-23,4,3,11.75,47.01,1,2,2,0,[],0,0
795,casual_user,23,cardio,2024-06-03,10,10,10.83,108.27,2,1,7,1,"[{""day"": 30, ""milestone"": ""10th_session""}]",0,0
796,casual_user,60,cardio,2024-06-05,8,7,10.09,80.72,1,3,7,0,[],0,0
797,consistent_user,39,cardio,2024-03-09,8,7,22.87,182.94,2,6,5,0,[],0,1
798,casual_user,61,mixed,2024-04-29,3,3,13.06,39.18,1,0,2,0,[],0,0
799,consistent_user,63,mixed,2024-05-06,12,10,22.17,265.99,2,9,8,1,"[{""day"": 20, ""milestone"": ""10th_session""}]",0,1
800,power_user,27,cardio,2024-05-02,23,21,33.94,780.53,12,18,23,4,"[{""day"": 8, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}, {""day"": 21, ""milestone"": ""3_day_streak""}, {""day"": 25, ""milestone"": ""7_day_streak""}]",0,1
801,power_user,41,strength,2024-02-08,23,19,35.84,824.43,4,17,23,2,"[{""day"": 9, ""milestone"": ""3_day_streak""}, {""day"": 13, ""milestone"": ""10th_session""}]",0,1
802,consistent_user,55,strength,2024-06-12,7,7,21.95,153.62,2,3,5,0,[],0,1
803,consistent_user,34,rehabilitation,2024-05-07,16,13,22.68,362.92,3,3,14,2,"[{""day"": 5, ""milestone"": ""3_day_streak""}, {""day"": 16, ""milestone"": ""10th_session""}]",0,1
804,casual_user,31,rehabilitation,2024-05-01,5,5,10.2,51.0,1,2,3,0,[],0,0
805,casual_user,47,rehabilitation,2024-06-06,10,10,11.16,111.64,3,1,7,2,"[{""day"": 24, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""10th_session""}]",0,0
806,casual_user,59,cardio,2024-02-08,4,4,10.88,43.5,2,0,1,0,[],1,0
807,consistent_user,34,mixed,2024-04-26,9,9,22.04,198.34,3,3,8,1,"[{""day"": 4, ""milestone"": ""3_day_streak""}]",0,1
808,power_user,34,yoga,2024-03-20,14,13,35.46,496.48,3,12,14,2,"[{""day"": 16, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""10th_session""}]",0,1
809,casual_user,42,yoga,2024-06-23,5,5,9.22,46.09,1,0,3,0,[],0,0
810,power_user,30,strength,2024-04-17,13,11,35.09,456.18,2,10,13,1,"[{""day"": 23, ""milestone"": ""10th_session""}]",0,1
811,consistent_user,43,hiit,2024-01-29,12,12,20.96,251.54,4,8,10,2,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 22, ""milestone"": ""10th_session""}]",0,1
812,consistent_user,58,strength,2024-06-27,13,10,22.99,298.81,2,6,11,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
813,at_risk_user,31,rehabilitation,2024-06-12,1,1,2.94,2.94,1,1,0,0,[],1,0
814,consistent_user,19,mixed,2024-02-10,14,13,21.04,294.54,4,8,11,2,"[{""day"": 14, ""milestone"": ""3_day_streak""}, {""day"": 17, ""milestone"": ""10th_session""}]",0,1
815,casual_user,31,hiit,2024-05-03,1,1,12.28,12.28,1,0,1,0,[],1,0
816,at_risk_user,64,strength,2024-04-12,1,1,2.86,2.86,1,0,1,0,[],1,0
817,consistent_user,32,yoga,2024-02-21,13,11,23.34,303.37,3,5,10,2,"[{""day"": 18, ""milestone"": ""3_day_streak""}, {""day"": 23, ""milestone"": ""10th_session""}]",0,1
818,consistent_user,58,yoga,2024-04-06,10,8,23.79,237.85,1,5,8,1,"[{""day"": 25, ""milestone"": ""10th_session""}]",0,1
819,casual_user,27,strength,2024-04-05,7,7,11.06,77.44,1,1,3,0,[],0,0
820,power_user,58,cardio,2024-06-15,19,16,34.62,657.75,3,17,19,3,"[{""day"": 11, ""milestone"": ""3_day_streak""}, {""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 29, ""milestone"": ""3_day_streak""}]",0,1
821,casual_user,18,rehabilitation,2024-06-03,8,8,9.67,77.34,2,3,6,0,[],0,0
822,casual_user,37,cardio,2024-04-29,2,2,14.1,28.19,2,0,1,0,[],1,0
823,consistent_user,50,strength,2024-03-10,10,9,23.55,235.47,3,7,6,2,"[{""day"": 27, ""milestone"": ""3_day_streak""}, {""day"": 30, ""milestone"": ""10th_session""}]",0,1
824,consistent_user,39,rehabilitation,2024-02-13,12,11,21.17,254.08,3,9,11,2,"[{""day"": 15, ""milestone"": ""3_day_streak""}, {""day"": 24, ""milestone"": ""10th_session""}]",0,1
825,power_user,55,strength,2024-02-17,12,11,37.05,444.64,3,11,12,2,"[{""day"": 16, ""milestone"": ""3_day_streak""}, {""day"": 20, ""milestone"": ""10th_session""}]",0,1
826,casual_user,61,cardio,2024-05-23,7,7,8.75,61.23,2,0,5,0,[],0,0
827,consistent_user,57,strength,2024-01-19,7,7,25.29,177.05,2,5,6,0,[],0,1
828,at_risk_user,25,cardio,2024-04-02,0,0,0.0,0.0,0,0,0,0,[],1,0
829,casual_user,56,mixed,2024-04-10,8,8,10.07,80.58,3,3,7,1,"[{""day"": 9, ""milestone"": ""3_day_streak""}]",0,0
830,power_user,41,rehabilitation,2024-05-18,17,12,35.77,608.15,5,12,16,3,"[{""day"": 12, ""milestone"": ""3_day_streak""}, {""day"": 19, ""milestone"": ""10th_session""}, {""day"": 26, ""milestone"": ""3_day_streak""}]",0,1
831,casual_user,47,rehabilitation,2024-06-17,2,2,11.05,22.1,1,1,2,0,[],1,0
832,consistent_user,54,yoga,2024-05-21,14,13,21.79,305.03,3,7,11,1,"[{""day"": 7, ""milestone"": ""3_day_streak""}]",0,1
833,consistent_user,52,mixed,2024-03-14,17,12,20.35,346.0,3,9,12,1,"[{""day"": 27, ""milestone"": ""3_day_streak""}]",0,1
