user_id,event_date,day_of_onboarding,session_duration_min,features_used,n_features_used,workout_logged,goal_set,streak_day,social_action,coach_interaction
231,2024-03-30,3,26.24,"[""plan_customized"", ""social_share"", ""milestone_reached"", ""nutrition_tracked"", ""community_post""]",5,0,0,1,1,0
231,2024-04-08,12,15.07,"[""goal_set"", ""social_share"", ""nutrition_tracked"", ""milestone_reached""]",4,0,1,1,1,0
231,2024-04-10,14,26.05,"[""progress_photo"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""video_watched"", ""community_post"", ""plan_customized"", ""milestone_reached""]",8,0,0,1,1,0
231,2024-04-11,15,25.86,"[""streak_maintained"", ""coach_messaged"", ""workout_logged"", ""social_share"", ""milestone_reached"", ""challenge_joined"", ""community_post"", ""nutrition_tracked""]",8,1,0,2,1,1
231,2024-04-14,18,25.37,"[""goal_set"", ""video_watched"", ""challenge_joined"", ""progress_photo""]",4,0,1,1,0,0
231,2024-04-14,18,15.27,"[""goal_set"", ""video_watched"", ""challenge_joined"", ""progress_photo""]",4,0,1,1,0,0
231,2024-04-15,19,27.05,"[""milestone_reached"", ""challenge_joined"", ""plan_customized"", ""goal_set""]",4,0,1,2,0,0
231,2024-04-15,19,19.29,"[""milestone_reached"", ""challenge_joined"", ""plan_customized"", ""goal_set""]",4,0,1,2,0,0
231,2024-04-19,23,26.34,"[""workout_logged"", ""progress_photo"", ""nutrition_tracked"", ""streak_maintained"", ""coach_messaged""]",5,1,0,1,0,1
232,2024-06-30,2,13.89,"[""video_watched"", ""nutrition_tracked"", ""milestone_reached"", ""progress_photo"", ""goal_set""]",5,0,1,1,0,0
232,2024-07-03,5,11.37,"[""streak_maintained"", ""milestone_reached"", ""challenge_joined"", ""coach_messaged""]",4,0,0,1,0,1
232,2024-07-05,7,6.03,"[""streak_maintained"", ""challenge_joined"", ""plan_customized""]",3,0,0,1,0,0
232,2024-07-10,12,10.69,"[""milestone_reached"", ""nutrition_tracked""]",2,0,0,1,0,0
232,2024-07-11,13,6.85,"[""streak_maintained"", ""social_share"", ""goal_set""]",3,0,1,2,1,0
232,2024-07-12,14,9.04,"[""nutrition_tracked"", ""streak_maintained"", ""coach_messaged""]",3,0,0,3,0,1
232,2024-07-14,16,12.0,"[""coach_messaged"", ""plan_customized""]",2,0,0,1,0,1
232,2024-07-16,18,14.72,"[""streak_maintained"", ""coach_messaged"", ""goal_set"", ""progress_photo"", ""video_watched""]",5,0,1,1,0,1
232,2024-07-20,22,6.74,"[""video_watched"", ""progress_photo""]",2,0,0,1,0,0
232,2024-07-26,28,10.2,"[""nutrition_tracked"", ""milestone_reached"", ""social_share""]",3,0,0,1,1,0
232,2024-07-27,29,14.08,"[""challenge_joined"", ""video_watched"", ""plan_customized""]",3,0,0,2,0,0
232,2024-07-27,29,11.5,"[""challenge_joined"", ""video_watched"", ""plan_customized""]",3,0,0,2,0,0
233,2024-05-13,1,31.83,"[""workout_logged"", ""challenge_joined"", ""coach_messaged"", ""goal_set"", ""streak_maintained"", ""video_watched"", ""nutrition_tracked"", ""plan_customized"", ""social_share""]",9,1,1,1,1,1
233,2024-05-14,2,36.46,"[""streak_maintained"", ""coach_messaged"", ""plan_customized"", ""challenge_joined"", ""community_post"", ""social_share"", ""milestone_reached"", ""progress_photo"", ""workout_logged"", ""nutrition_tracked"", ""goal_set""]",11,1,1,2,1,1
233,2024-05-15,3,38.44,"[""coach_messaged"", ""video_watched"", ""goal_set"", ""social_share"", ""workout_logged"", ""nutrition_tracked"", ""milestone_reached"", ""challenge_joined"", ""progress_photo""]",9,1,1,3,1,1
233,2024-05-17,5,29.81,"[""streak_maintained"", ""social_share"", ""milestone_reached"", ""challenge_joined"", ""plan_customized"", ""coach_messaged"", ""workout_logged"", ""community_post"", ""goal_set"", ""video_watched"", ""nutrition_tracked"", ""progress_photo""]",12,1,1,1,1,1
233,2024-05-18,6,38.35,"[""milestone_reached"", ""nutrition_tracked"", ""workout_logged"", ""plan_customized"", ""streak_maintained"", ""social_share"", ""goal_set"", ""community_post"", ""video_watched""]",9,1,1,2,1,0
233,2024-05-22,10,38.37,"[""coach_messaged"", ""plan_customized"", ""community_post"", ""video_watched"", ""goal_set"", ""workout_logged"", ""milestone_reached"", ""social_share"", ""progress_photo"", ""challenge_joined"", ""streak_maintained""]",11,1,1,1,1,1
233,2024-05-25,13,37.6,"[""challenge_joined"", ""workout_logged"", ""video_watched"", ""goal_set"", ""coach_messaged"", ""nutrition_tracked"", ""plan_customized"", ""progress_photo"", ""streak_maintained"", ""community_post"", ""milestone_reached""]",11,1,1,1,1,1
233,2024-05-25,13,26.46,"[""challenge_joined"", ""workout_logged"", ""video_watched"", ""goal_set"", ""coach_messaged"", ""nutrition_tracked"", ""plan_customized"", ""progress_photo"", ""streak_maintained"", ""community_post"", ""milestone_reached""]",11,1,1,1,1,1
233,2024-05-26,14,37.54,"[""challenge_joined"", ""workout_logged"", ""progress_photo"", ""coach_messaged"", ""streak_maintained"", ""milestone_reached"", ""community_post"", ""nutrition_tracked"", ""goal_set"", ""plan_customized"", ""social_share"", ""video_watched""]",12,1,1,2,1,1
233,2024-05-27,15,33.81,"[""community_post"", ""challenge_joined"", ""social_share"", ""nutrition_tracked"", ""milestone_reached"", ""workout_logged"", ""plan_customized""]",7,1,0,3,1,0
233,2024-05-27,15,36.98,"[""community_post"", ""challenge_joined"", ""social_share"", ""nutrition_tracked"", ""milestone_reached"", ""workout_logged"", ""plan_customized""]",7,1,0,3,1,0
233,2024-05-28,16,25.39,"[""streak_maintained"", ""workout_logged"", ""progress_photo"", ""community_post"", ""coach_messaged"", ""plan_customized"", ""social_share"", ""goal_set"", ""nutrition_tracked"", ""challenge_joined""]",10,1,1,4,1,1
233,2024-05-29,17,38.99,"[""community_post"", ""progress_photo"", ""video_watched"", ""coach_messaged"", ""workout_logged"", ""goal_set"", ""nutrition_tracked""]",7,1,1,5,1,1
233,2024-05-30,18,26.78,"[""goal_set"", ""nutrition_tracked"", ""workout_logged"", ""coach_messaged"", ""video_watched"", ""plan_customized"", ""community_post"", ""challenge_joined"", ""progress_photo"", ""social_share"", ""milestone_reached""]",11,1,1,6,1,1
233,2024-05-31,19,35.89,"[""challenge_joined"", ""community_post"", ""streak_maintained"", ""social_share"", ""video_watched"", ""milestone_reached"", ""workout_logged"", ""coach_messaged""]",8,1,0,7,1,1
233,2024-05-31,19,26.58,"[""challenge_joined"", ""community_post"", ""streak_maintained"", ""social_share"", ""video_watched"", ""milestone_reached"", ""workout_logged"", ""coach_messaged""]",8,1,0,7,1,1
233,2024-06-03,22,27.25,"[""social_share"", ""streak_maintained"", ""goal_set"", ""plan_customized"", ""video_watched"", ""workout_logged"", ""community_post""]",7,1,1,1,1,0
233,2024-06-03,22,40.01,"[""social_share"", ""streak_maintained"", ""goal_set"", ""plan_customized"", ""video_watched"", ""workout_logged"", ""community_post""]",7,1,1,1,1,0
233,2024-06-09,28,44.53,"[""milestone_reached"", ""video_watched"", ""challenge_joined"", ""streak_maintained"", ""progress_photo"", ""social_share"", ""nutrition_tracked"", ""plan_customized""]",8,0,0,1,1,0
233,2024-06-09,28,32.52,"[""milestone_reached"", ""video_watched"", ""challenge_joined"", ""streak_maintained"", ""progress_photo"", ""social_share"", ""nutrition_tracked"", ""plan_customized""]",8,0,0,1,1,0
234,2024-02-18,1,17.11,"[""nutrition_tracked"", ""plan_customized"", ""workout_logged"", ""streak_maintained"", ""challenge_joined"", ""video_watched""]",6,1,0,1,0,0
234,2024-02-19,2,29.92,"[""nutrition_tracked"", ""milestone_reached"", ""workout_logged"", ""goal_set"", ""coach_messaged"", ""streak_maintained"", ""progress_photo""]",7,1,1,2,0,1
234,2024-02-20,3,22.06,"[""progress_photo"", ""social_share"", ""nutrition_tracked"", ""goal_set"", ""coach_messaged""]",5,0,1,3,1,1
234,2024-02-21,4,17.55,"[""streak_maintained"", ""progress_photo"", ""video_watched"", ""milestone_reached""]",4,0,0,4,0,0
234,2024-02-24,7,28.41,"[""goal_set"", ""workout_logged"", ""streak_maintained"", ""community_post"", ""progress_photo""]",5,1,1,1,1,0
234,2024-02-27,10,23.59,"[""milestone_reached"", ""streak_maintained"", ""goal_set"", ""social_share"", ""nutrition_tracked"", ""progress_photo"", ""community_post"", ""plan_customized""]",8,0,1,1,1,0
234,2024-02-28,11,21.39,"[""community_post"", ""progress_photo"", ""plan_customized"", ""video_watched"", ""social_share"", ""coach_messaged""]",6,0,0,2,1,1
234,2024-03-01,13,23.15,"[""milestone_reached"", ""social_share"", ""goal_set"", ""community_post"", ""streak_maintained""]",5,0,1,1,1,0
234,2024-03-03,15,15.34,"[""coach_messaged"", ""workout_logged"", ""challenge_joined"", ""social_share"", ""progress_photo"", ""plan_customized""]",6,1,0,1,1,1
234,2024-03-04,16,21.04,"[""milestone_reached"", ""video_watched"", ""coach_messaged"", ""plan_customized"", ""goal_set"", ""social_share"", ""community_post"", ""workout_logged""]",8,1,1,2,1,1
234,2024-03-05,17,20.64,"[""social_share"", ""coach_messaged"", ""milestone_reached"", ""streak_maintained"", ""workout_logged"", ""plan_customized"", ""progress_photo""]",7,1,0,3,1,1
234,2024-03-05,17,17.15,"[""social_share"", ""coach_messaged"", ""milestone_reached"", ""streak_maintained"", ""workout_logged"", ""plan_customized"", ""progress_photo""]",7,1,0,3,1,1
234,2024-03-06,18,16.29,"[""streak_maintained"", ""social_share"", ""challenge_joined"", ""plan_customized"", ""community_post""]",5,0,0,4,1,0
234,2024-03-07,19,29.06,"[""video_watched"", ""community_post"", ""challenge_joined"", ""workout_logged"", ""plan_customized"", ""nutrition_tracked"", ""social_share""]",7,1,0,5,1,0
234,2024-03-08,20,29.73,"[""coach_messaged"", ""plan_customized"", ""streak_maintained"", ""goal_set"", ""video_watched"", ""workout_logged""]",6,1,1,6,0,1
234,2024-03-11,23,23.36,"[""challenge_joined"", ""plan_customized"", ""coach_messaged"", ""progress_photo"", ""workout_logged""]",5,1,0,1,0,1
234,2024-03-12,24,29.3,"[""video_watched"", ""nutrition_tracked"", ""social_share"", ""coach_messaged"", ""community_post"", ""milestone_reached"", ""progress_photo"", ""workout_logged""]",8,1,0,2,1,1
234,2024-03-14,26,29.63,"[""workout_logged"", ""challenge_joined"", ""community_post"", ""social_share"", ""coach_messaged""]",5,1,0,1,1,1
234,2024-03-17,29,27.69,"[""community_post"", ""nutrition_tracked"", ""milestone_reached"", ""video_watched"", ""streak_maintained"", ""progress_photo"", ""plan_customized"", ""coach_messaged""]",8,0,0,1,1,1
235,2024-06-05,1,9.58,"[""challenge_joined"", ""progress_photo"", ""milestone_reached"", ""plan_customized""]",4,0,0,1,0,0
235,2024-06-05,1,13.1,"[""challenge_joined"", ""progress_photo"", ""milestone_reached"", ""plan_customized""]",4,0,0,1,0,0
235,2024-06-09,5,9.41,"[""community_post"", ""video_watched""]",2,0,0,1,1,0
235,2024-06-19,15,9.48,"[""streak_maintained"", ""social_share"", ""milestone_reached"", ""coach_messaged""]",4,0,0,1,1,1
235,2024-06-20,16,7.75,"[""social_share"", ""milestone_reached"", ""streak_maintained"", ""workout_logged"", ""progress_photo""]",5,1,0,2,1,0
235,2024-06-25,21,12.19,"[""plan_customized"", ""goal_set""]",2,0,1,1,0,0
235,2024-06-29,25,10.42,"[""progress_photo"", ""plan_customized"", ""milestone_reached"", ""community_post"", ""coach_messaged""]",5,0,0,1,1,1
236,2024-06-08,1,10.77,"[""streak_maintained"", ""challenge_joined"", ""milestone_reached""]",3,0,0,1,0,0
236,2024-06-10,3,8.99,"[""community_post"", ""workout_logged"", ""milestone_reached"", ""challenge_joined"", ""video_watched""]",5,1,0,1,1,0
236,2024-06-16,9,8.69,"[""video_watched"", ""community_post"", ""social_share""]",3,0,0,1,1,0
236,2024-06-18,11,8.81,"[""workout_logged"", ""video_watched"", ""challenge_joined"", ""coach_messaged""]",4,1,0,1,0,1
236,2024-06-26,19,5.31,"[""video_watched"", ""progress_photo"", ""plan_customized"", ""workout_logged""]",4,1,0,1,0,0
236,2024-06-28,21,14.0,"[""streak_maintained"", ""nutrition_tracked""]",2,0,0,1,0,0
236,2024-07-01,24,7.68,"[""community_post"", ""challenge_joined"", ""video_watched""]",3,0,0,1,1,0
236,2024-07-02,25,10.94,"[""milestone_reached"", ""coach_messaged"", ""progress_photo""]",3,0,0,2,0,1
236,2024-07-03,26,7.94,"[""streak_maintained"", ""challenge_joined"", ""plan_customized""]",3,0,0,3,0,0
236,2024-07-04,27,12.39,"[""video_watched"", ""streak_maintained"", ""milestone_reached""]",3,0,0,4,0,0
236,2024-07-05,28,14.6,"[""coach_messaged"", ""social_share"", ""video_watched"", ""milestone_reached""]",4,0,0,5,1,1
236,2024-07-05,28,14.24,"[""coach_messaged"", ""social_share"", ""video_watched"", ""milestone_reached""]",4,0,0,5,1,1
237,2024-01-28,2,21.05,"[""challenge_joined"", ""progress_photo"", ""streak_maintained"", ""community_post"", ""coach_messaged"", ""goal_set"", ""nutrition_tracked"", ""video_watched""]",8,0,1,1,1,1
237,2024-02-05,10,29.24,"[""challenge_joined"", ""workout_logged"", ""progress_photo"", ""milestone_reached"", ""nutrition_tracked"", ""social_share""]",6,1,0,1,1,0
237,2024-02-09,14,24.35,"[""nutrition_tracked"", ""social_share"", ""workout_logged"", ""video_watched"", ""community_post"", ""challenge_joined""]",6,1,0,1,1,0
237,2024-02-12,17,26.9,"[""progress_photo"", ""streak_maintained"", ""workout_logged"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""goal_set"", ""video_watched""]",8,1,1,1,1,0
237,2024-02-12,17,16.29,"[""progress_photo"", ""streak_maintained"", ""workout_logged"", ""social_share"", ""challenge_joined"", ""nutrition_tracked"", ""goal_set"", ""video_watched""]",8,1,1,1,1,0
238,2024-02-27,3,9.47,"[""progress_photo"", ""milestone_reached"", ""goal_set"", ""social_share"", ""coach_messaged""]",5,0,1,1,1,1
238,2024-02-29,5,14.53,"[""workout_logged"", ""community_post"", ""plan_customized"", ""nutrition_tracked""]",4,1,0,1,1,0
238,2024-03-02,7,7.83,"[""community_post"", ""video_watched"", ""goal_set""]",3,0,1,1,1,0
238,2024-03-10,15,6.77,"[""workout_logged"", ""challenge_joined""]",2,1,0,1,0,0
238,2024-03-15,20,10.61,"[""plan_customized"", ""milestone_reached"", ""goal_set"", ""video_watched"", ""progress_photo""]",5,0,1,1,0,0
238,2024-03-25,30,8.61,"[""progress_photo"", ""workout_logged"", ""nutrition_tracked""]",3,1,0,1,0,0
240,2024-04-07,5,14.58,"[""streak_maintained"", ""milestone_reached"", ""community_post"", ""nutrition_tracked""]",4,0,0,1,1,0
240,2024-04-09,7,14.85,"[""goal_set"", ""coach_messaged""]",2,0,1,1,0,1
240,2024-04-15,13,13.82,"[""streak_maintained"", ""workout_logged""]",2,1,0,1,0,0
240,2024-04-20,18,8.73,"[""streak_maintained"", ""nutrition_tracked""]",2,0,0,1,0,0
240,2024-04-20,18,7.3,"[""streak_maintained"", ""nutrition_tracked""]",2,0,0,1,0,0
240,2024-04-26,24,11.43,"[""goal_set"", ""social_share"", ""streak_maintained""]",3,0,1,1,1,0
240,2024-04-27,25,5.69,"[""challenge_joined"", ""community_post""]",2,0,0,2,1,0
240,2024-05-01,29,9.81,"[""challenge_joined"", ""community_post""]",2,0,0,1,1,0
241,2024-05-15,3,27.77,"[""video_watched"", ""goal_set"", ""nutrition_tracked"", ""plan_customized"", ""milestone_reached""]",5,0,1,1,0,0
241,2024-05-20,8,21.35,"[""plan_customized"", ""coach_messaged"", ""video_watched"", ""progress_photo"", ""streak_maintained"", ""social_share"", ""challenge_joined"", ""goal_set""]",8,0,1,1,1,1
241,2024-05-22,10,27.69,"[""community_post"", ""nutrition_tracked"", ""coach_messaged"", ""streak_maintained"", ""workout_logged"", ""goal_set"", ""milestone_reached""]",7,1,1,1,1,1
241,2024-05-23,11,27.08,"[""challenge_joined"", ""nutrition_tracked"", ""social_share"", ""goal_set"", ""plan_customized""]",5,0,1,2,1,0
241,2024-05-23,11,17.59,"[""challenge_joined"", ""nutrition_tracked"", ""social_share"", ""goal_set"", ""plan_customized""]",5,0,1,2,1,0
241,2024-05-28,16,28.18,"[""goal_set"", ""streak_maintained"", ""social_share"", ""community_post"", ""video_watched"", ""milestone_reached"", ""nutrition_tracked"", ""coach_messaged""]",8,0,1,1,1,1
241,2024-05-30,18,15.88,"[""video_watched"", ""nutrition_tracked"", ""plan_customized"", ""goal_set""]",4,0,1,1,0,0
241,2024-06-02,21,18.94,"[""goal_set"", ""milestone_reached"", ""social_share"", ""coach_messaged""]",4,0,1,1,1,1
241,2024-06-05,24,22.99,"[""social_share"", ""milestone_reached"", ""progress_photo"", ""challenge_joined"", ""workout_logged""]",5,1,0,1,1,0
241,2024-06-05,24,26.5,"[""social_share"", ""milestone_reached"", ""progress_photo"", ""challenge_joined"", ""workout_logged""]",5,1,0,1,1,0
241,2024-06-05,24,21.06,"[""social_share"", ""milestone_reached"", ""progress_photo"", ""challenge_joined"", ""workout_logged""]",5,1,0,1,1,0
241,2024-06-11,30,28.5,"[""video_watched"", ""progress_photo"", ""streak_maintained"", ""plan_customized""]",4,0,0,1,0,0
242,2024-05-03,2,13.63,"[""progress_photo"", ""streak_maintained"", ""coach_messaged"", ""video_watched""]",4,0,0,1,0,1
242,2024-05-05,4,11.19,"[""challenge_joined"", ""streak_maintained""]",2,0,0,1,0,0
242,2024-05-07,6,8.92,"[""coach_messaged"", ""video_watched"", ""milestone_reached"", ""social_share"", ""goal_set""]",5,0,1,1,1,1
242,2024-05-24,23,11.45,"[""community_post"", ""progress_photo"", ""goal_set""]",3,0,1,1,1,0
242,2024-05-25,24,6.98,"[""goal_set"", ""progress_photo"", ""social_share""]",3,0,1,2,1,0
242,2024-05-26,25,14.67,"[""plan_customized"", ""video_watched"", ""community_post""]",3,0,0,3,1,0
242,2024-05-27,26,6.73,"[""challenge_joined"", ""streak_maintained""]",2,0,0,4,0,0
242,2024-05-31,30,14.55,"[""community_post"", ""coach_messaged"", ""streak_maintained""]",3,0,0,1,1,1
242,2024-05-31,30,12.33,"[""community_post"", ""coach_messaged"", ""streak_maintained""]",3,0,0,1,1,1
243,2024-03-24,1,7.36,"[""milestone_reached"", ""community_post"", ""streak_maintained""]",3,0,0,1,1,0
243,2024-03-24,1,6.67,"[""milestone_reached"", ""community_post"", ""streak_maintained""]",3,0,0,1,1,0
243,2024-03-27,4,7.03,"[""community_post"", ""social_share"", ""plan_customized"", ""milestone_reached""]",4,0,0,1,1,0
243,2024-03-30,7,12.25,"[""nutrition_tracked"", ""coach_messaged"", ""goal_set"", ""progress_photo""]",4,0,1,1,0,1
243,2024-04-05,13,7.9,"[""community_post"", ""progress_photo"", ""social_share"", ""streak_maintained"", ""coach_messaged""]",5,0,0,1,1,1
243,2024-04-07,15,7.61,"[""plan_customized"", ""challenge_joined""]",2,0,0,1,0,0
243,2024-04-12,20,6.8,"[""plan_customized"", ""progress_photo"", ""community_post"", ""goal_set""]",4,0,1,1,1,0
243,2024-04-14,22,10.71,"[""plan_customized"", ""community_post"", ""progress_photo"", ""workout_logged"", ""streak_maintained""]",5,1,0,1,1,0
243,2024-04-15,23,11.67,"[""goal_set"", ""streak_maintained"", ""workout_logged"", ""challenge_joined"", ""social_share""]",5,1,1,2,1,0
243,2024-04-15,23,10.96,"[""goal_set"", ""streak_maintained"", ""workout_logged"", ""challenge_joined"", ""social_share""]",5,1,1,2,1,0
243,2024-04-17,25,6.38,"[""community_post"", ""goal_set"", ""social_share"", ""progress_photo"", ""challenge_joined""]",5,0,1,1,1,0
243,2024-04-19,27,13.12,"[""streak_maintained"", ""community_post"", ""workout_logged""]",3,1,0,1,1,0
243,2024-04-20,28,8.97,"[""streak_maintained"", ""challenge_joined""]",2,0,0,2,0,0
